ITER	CANDIDATE	VOTES
6	Piper Sarah	0.0
7	Baker Anita	1373.912098646
7	Williams Dale	867.244763196
7	Leggett Ross	851.6577201299999
7	Wakem Beverley	769.2988636440001
7	Waddle Nathan	642.962476168
7	Wellum Andrew	509.0316314379999
7	Martin Keryn	508.9858192979999
7	Collins Brian	482.549519234
7	Dyer Phil	445.77181341999994
7	McEwen Barry	414.94502543199997
7	Casagranda Don	0.0
7	Khan Dianne	0.0
7	Piper Sarah	0.0
8	Baker Anita	1407.224487948
8	Leggett Ross	907.269245628
8	Williams Dale	896.1898338120001
8	Wakem Beverley	823.83375968
8	Waddle Nathan	676.6696771949998
8	Martin Keryn	555.9184303490001
8	Wellum Andrew	541.8802749500001
8	Collins Brian	514.3095588619999
8	Dyer Phil	483.29095275399993
8	Casagranda Don	0.0
8	Khan Dianne	0.0
8	McEwen Barry	0.0
8	Piper Sarah	0.0
9	Baker Anita	1361.31724594
9	Leggett Ross	916.03592634
9	Williams Dale	900.62030686
9	Wakem Beverley	831.3749904
9	Waddle Nathan	683.8574127249998
9	Martin Keryn	559.476948595
9	Wellum Andrew	543.0585922500001
9	Collins Brian	517.56171461
9	Dyer Phil	489.08827386999997
9	Casagranda Don	0.0
9	Khan Dianne	0.0
9	McEwen Barry	0.0
9	Piper Sarah	0.0
10	Baker Anita	1422.635658612
10	Leggett Ross	1006.625943372
10	Williams Dale	942.84454266
10	Wakem Beverley	891.7993439760003
10	Waddle Nathan	739.481716212
10	Martin Keryn	624.114094704
10	Wellum Andrew	569.4929463919999
10	Collins Brian	552.558006364
10	Casagranda Don	0.0
10	Dyer Phil	0.0
10	Khan Dianne	0.0
10	McEwen Barry	0.0
10	Piper Sarah	0.0
11	Baker Anita	1349.910452394
11	Leggett Ross	1022.799001014
11	Williams Dale	950.52049717
11	Wakem Beverley	905.151934612
11	Waddle Nathan	752.4415835939999
11	Martin Keryn	631.1117090480001
11	Wellum Andrew	571.5636690039998
11	Collins Brian	558.306046718
11	Casagranda Don	0.0
11	Dyer Phil	0.0
11	Khan Dianne	0.0
11	McEwen Barry	0.0
11	Piper Sarah	0.0
12	Baker Anita	1377.4861065379998
12	Leggett Ross	1081.666193886
12	Williams Dale	973.0504970439999
12	Wakem Beverley	948.888055498
12	Wellum Andrew	854.8633138239999
12	Waddle Nathan	782.1551412700001
12	Martin Keryn	659.669844024
12	Casagranda Don	0.0
12	Collins Brian	0.0
12	Dyer Phil	0.0
12	Khan Dianne	0.0
12	McEwen Barry	0.0
12	Piper Sarah	0.0
13	Baker Anita	1427.3311721759999
13	Leggett Ross	1196.241850159
13	Williams Dale	1067.777529859
13	Wakem Beverley	1055.36076847
13	Waddle Nathan	918.495053262
13	Wellum Andrew	889.418585724
13	Casagranda Don	0.0
13	Collins Brian	0.0
13	Dyer Phil	0.0
13	Khan Dianne	0.0
13	Martin Keryn	0.0
13	McEwen Barry	0.0
13	Piper Sarah	0.0
14	Baker Anita	1310.924992784
14	Leggett Ross	1225.500417731
14	Williams Dale	1081.3338250309998
14	Wakem Beverley	1079.96099523
14	Waddle Nathan	942.6765527580001
14	Wellum Andrew	895.9088583160001
14	Casagranda Don	0.0
14	Collins Brian	0.0
14	Dyer Phil	0.0
14	Khan Dianne	0.0
14	Martin Keryn	0.0
14	McEwen Barry	0.0
14	Piper Sarah	0.0
15	Baker Anita	1404.24767803
15	Leggett Ross	1344.9168816800004
15	Williams Dale	1222.7143862399998
15	Wakem Beverley	1204.2844059499998
15	Waddle Nathan	1060.5135677300002
15	Casagranda Don	0.0
15	Collins Brian	0.0
15	Dyer Phil	0.0
15	Khan Dianne	0.0
15	Martin Keryn	0.0
15	McEwen Barry	0.0
15	Piper Sarah	0.0
15	Wellum Andrew	0.0
16	Leggett Ross	1284.8594023789997
16	Wakem Beverley	1260.2706799480002
16	Baker Anita	1259.912389009
16	Williams Dale	1257.695658078
16	Waddle Nathan	1114.3288595650001
16	Casagranda Don	0.0
16	Collins Brian	0.0
16	Dyer Phil	0.0
16	Khan Dianne	0.0
16	Martin Keryn	0.0
16	McEwen Barry	0.0
16	Piper Sarah	0.0
16	Wellum Andrew	0.0
